sale_id,sale_datetime,model_id,shoe_size,quantity_sold,total_sale_amount,discount_amount,store_name,payment_method,receipt_number,cashier_id,return_flag
239,2026-03-04 18:06:57,400,42.0,1,8865.00,985.00,nord,cash,NOR-20260304-00575,NOR_07,f
240,2026-03-04 18:12:05,122,40.0,1,10260.00,540.00,atmosphera,cash,ATM-20260304-01553,ATM_01,f
241,2026-03-04 18:20:35,114,37.0,1,6690.00,0.00,city_mall,cash,CIT-20260304-01084,CIT_02,f
242,2026-03-04 18:23:37,279,40.0,1,9790.00,0.00,nord,card,NOR-20260304-00584,NOR_02,f
243,2026-03-04 18:24:58,38,40.0,1,8835.00,465.00,nord,card,NOR-20260304-00577,NOR_05,f
244,2026-03-04 18:53:11,271,40.0,1,4790.00,0.00,city_mall,card,CIT-20260304-01080,CIT_02,f
245,2026-03-04 18:56:50,11,37.0,1,9987.50,1762.50,city_mall,card,CIT-20260304-01085,CIT_03,f
246,2026-03-04 18:59:57,195,40.0,1,9100.00,0.00,radeo_drive,card,RAD-20260304-01978,RAD_04,f
247,2026-03-04 19:00:02,215,40.0,1,8690.00,0.00,nord,card,NOR-20260304-00576,NOR_05,f
248,2026-03-04 19:44:56,286,38.0,1,8750.00,0.00,nord,card,NOR-20260304-00587,NOR_05,t
249,2026-03-04 19:53:01,354,40.0,1,11390.00,0.00,city_mall,sbp,CIT-20260304-01086,CIT_03,f
250,2026-03-04 20:00:07,247,38.0,1,14490.00,0.00,atmosphera,card,ATM-20260304-01551,ATM_01,f
251,2026-03-04 20:29:22,458,39.0,1,9650.00,0.00,academ,sbp,ACA-20260304-00061,ACA_04,f
252,2026-03-04 20:58:30,54,37.0,1,15190.00,0.00,city_mall,card,CIT-20260304-01081,CIT_02,f
253,2026-03-04 21:15:42,41,38.0,1,8650.00,0.00,academ,card,ACA-20260304-00055,ACA_05,f
254,2026-03-04 21:55:26,389,42.0,2,10200.00,0.00,academ,card,ACA-20260304-00056,ACA_05,f
255,2026-03-05 10:21:59,256,37.0,1,4490.00,0.00,city_mall,card,CIT-20260305-01093,CIT_02,f
256,2026-03-05 11:09:45,244,39.0,1,12870.00,1430.00,nord,cash,NOR-20260305-00590,NOR_02,f
257,2026-03-05 11:50:20,170,41.0,1,11750.00,0.00,academ,sbp,ACA-20260305-00066,ACA_07,f
258,2026-03-05 11:53:47,177,37.0,1,8590.00,0.00,nord,card,NOR-20260305-00595,NOR_02,f
259,2026-03-05 12:22:50,120,40.0,1,11550.00,0.00,radeo_drive,card,RAD-20260305-01983,RAD_05,f
260,2026-03-05 12:27:41,52,39.0,1,11250.00,0.00,atmosphera,card,ATM-20260305-01561,ATM_05,f
261,2026-03-05 12:30:15,426,43.0,1,7850.00,0.00,atmosphera,card,ATM-20260305-01569,ATM_03,f
262,2026-03-05 13:17:58,249,40.0,2,6000.00,1500.00,atmosphera,card,ATM-20260305-01564,ATM_03,f
263,2026-03-05 13:18:16,372,40.0,1,11050.00,0.00,nord,card,NOR-20260305-00594,NOR_02,f
264,2026-03-05 13:33:15,149,40.0,1,5300.00,0.00,nord,sbp,NOR-20260305-00589,NOR_02,f
265,2026-03-05 13:52:33,65,38.0,1,6602.50,347.50,radeo_drive,card,RAD-20260305-01988,RAD_05,f
266,2026-03-05 14:01:51,141,38.0,1,6790.00,0.00,city_mall,cash,CIT-20260305-01092,CIT_02,f
267,2026-03-05 14:04:37,105,39.5,1,10600.00,0.00,nord,cash,NOR-20260305-00593,NOR_07,f
268,2026-03-05 14:06:33,398,41.0,1,8550.00,950.00,city_mall,card,CIT-20260305-01098,CIT_01,f
269,2026-03-05 14:13:28,395,42.0,2,9800.00,0.00,nord,card,NOR-20260305-00598,NOR_02,f
270,2026-03-05 14:16:02,217,37.0,1,12390.00,0.00,academ,card,ACA-20260305-00065,ACA_01,f
271,2026-03-05 14:20:26,428,44.0,2,17600.00,0.00,nord,sbp,NOR-20260305-00597,NOR_04,f
272,2026-03-05 14:21:05,188,37.0,1,9690.00,1710.00,atmosphera,card,ATM-20260305-01565,ATM_05,f
273,2026-03-05 14:24:57,336,43.0,1,14850.00,0.00,academ,card,ACA-20260305-00067,ACA_01,f
274,2026-03-05 14:32:18,359,45.0,1,7600.00,400.00,radeo_drive,sbp,RAD-20260305-01985,RAD_05,f
275,2026-03-05 14:40:06,71,39.0,1,4190.00,0.00,atmosphera,card,ATM-20260305-01567,ATM_05,f
276,2026-03-05 14:42:24,224,37.0,1,9900.00,0.00,academ,cash,ACA-20260305-00072,ACA_01,f
277,2026-03-05 14:47:05,447,39.5,1,8122.50,427.50,nord,card,NOR-20260305-00592,NOR_07,f
278,2026-03-05 14:47:25,68,39.0,1,4350.00,0.00,radeo_drive,cash,RAD-20260305-01984,RAD_05,f
279,2026-03-05 14:51:02,124,39.0,1,8200.00,0.00,radeo_drive,card,RAD-20260305-01981,RAD_05,f
280,2026-03-05 14:53:19,314,41.0,3,23370.00,1230.00,city_mall,card,CIT-20260305-01090,CIT_06,f
281,2026-03-05 14:57:54,317,41.0,1,4790.00,0.00,nord,card,NOR-20260305-00591,NOR_07,f
282,2026-03-05 15:50:58,94,38.0,2,13005.00,2295.00,radeo_drive,card,RAD-20260305-01986,RAD_05,f
283,2026-03-05 16:02:17,178,37.5,2,12980.00,0.00,city_mall,cash,CIT-20260305-01089,CIT_02,f
284,2026-03-05 16:12:08,419,39.5,1,7990.00,1410.00,nord,card,NOR-20260305-00596,NOR_07,f
285,2026-03-05 16:33:48,154,35.0,1,5790.00,0.00,atmosphera,card,ATM-20260305-01563,ATM_05,f
286,2026-03-05 16:33:50,190,36.0,1,5600.00,0.00,atmosphera,card,ATM-20260305-01570,ATM_05,f
287,2026-03-05 16:38:41,406,40.0,1,9850.00,0.00,academ,sbp,ACA-20260305-00074,ACA_07,f
288,2026-03-05 16:42:40,57,39.0,1,5301.00,589.00,academ,cash,ACA-20260305-00076,ACA_07,f
289,2026-03-05 16:55:33,297,38.0,2,13300.00,700.00,city_mall,card,CIT-20260305-01096,CIT_06,f
290,2026-03-05 17:30:50,291,39.0,1,11900.00,0.00,academ,card,ACA-20260305-00075,ACA_01,f
291,2026-03-05 17:49:29,345,41.5,1,4450.00,0.00,radeo_drive,sbp,RAD-20260305-01982,RAD_05,f
292,2026-03-05 18:00:33,81,43.0,2,26000.00,0.00,academ,cash,ACA-20260305-00068,ACA_01,f
293,2026-03-05 18:02:00,146,35.0,1,6545.50,344.50,radeo_drive,card,RAD-20260305-01987,RAD_05,f
294,2026-03-05 18:02:49,2,41.0,3,16170.00,0.00,city_mall,card,CIT-20260305-01091,CIT_06,f
295,2026-03-05 18:07:46,14,41.0,1,5950.00,0.00,academ,card,ACA-20260305-00070,ACA_07,f
296,2026-03-05 18:08:13,55,36.0,1,5661.00,629.00,city_mall,card,CIT-20260305-01095,CIT_01,f
297,2026-03-05 18:09:49,444,42.0,1,6800.00,0.00,city_mall,card,CIT-20260305-01094,CIT_06,f
298,2026-03-05 18:37:51,222,38.0,1,9590.00,0.00,atmosphera,card,ATM-20260305-01568,ATM_03,f
299,2026-03-05 18:43:54,91,39.0,1,4790.00,0.00,city_mall,card,CIT-20260305-01097,CIT_01,f
300,2026-03-05 20:20:25,284,40.0,1,6490.00,0.00,academ,cash,ACA-20260305-00071,ACA_07,f
301,2026-03-05 20:42:58,294,40.0,1,11950.00,0.00,academ,card,ACA-20260305-00069,ACA_07,f
302,2026-03-05 20:54:26,117,40.0,1,6700.00,0.00,atmosphera,card,ATM-20260305-01562,ATM_03,f
303,2026-03-05 21:04:58,450,41.0,1,6552.00,1638.00,atmosphera,card,ATM-20260305-01566,ATM_05,f
304,2026-03-05 21:35:53,389,40.0,3,12240.00,3060.00,academ,sbp,ACA-20260305-00073,ACA_01,f
305,2026-03-06 10:06:00,113,39.0,2,10380.00,0.00,atmosphera,sbp,ATM-20260306-01579,ATM_03,f
306,2026-03-06 11:17:34,27,42.0,1,12390.00,0.00,city_mall,card,CIT-20260306-01100,CIT_06,f
307,2026-03-06 11:24:25,474,44.0,1,7390.00,0.00,atmosphera,card,ATM-20260306-01575,ATM_06,f
308,2026-03-06 11:27:15,59,43.0,1,4940.00,260.00,radeo_drive,cash,RAD-20260306-01989,RAD_02,f
309,2026-03-06 11:29:08,304,36.0,1,11750.00,0.00,academ,card,ACA-20260306-00083,ACA_05,f
310,2026-03-06 11:35:15,299,40.0,1,4950.00,0.00,nord,card,NOR-20260306-00603,NOR_05,f
311,2026-03-06 11:58:02,195,37.0,1,9100.00,0.00,atmosphera,card,ATM-20260306-01572,ATM_02,f
312,2026-03-06 12:13:34,281,41.0,1,10800.00,0.00,city_mall,card,CIT-20260306-01102,CIT_06,f
313,2026-03-06 12:30:29,380,42.0,1,6550.00,0.00,city_mall,card,CIT-20260306-01115,CIT_05,f
314,2026-03-06 13:01:39,263,40.0,1,5085.00,565.00,radeo_drive,card,RAD-20260306-01995,RAD_01,f
315,2026-03-06 13:10:17,251,37.5,1,7850.00,0.00,city_mall,card,CIT-20260306-01101,CIT_05,f
316,2026-03-06 13:11:01,149,37.0,1,5300.00,0.00,nord,cash,NOR-20260306-00602,NOR_02,f
317,2026-03-06 13:12:34,447,42.0,1,8550.00,0.00,radeo_drive,card,RAD-20260306-01997,RAD_01,f
318,2026-03-06 13:14:09,435,41.0,1,4890.00,0.00,city_mall,cash,CIT-20260306-01112,CIT_02,f
319,2026-03-06 13:20:35,316,40.5,1,7890.00,0.00,city_mall,cash,CIT-20260306-01117,CIT_02,f
320,2026-03-06 14:02:13,409,39.0,3,31950.00,0.00,nord,card,NOR-20260306-00600,NOR_02,f
321,2026-03-06 14:09:18,358,41.0,1,8820.00,980.00,radeo_drive,sbp,RAD-20260306-02000,RAD_02,f
322,2026-03-06 14:30:28,22,38.0,1,4990.00,0.00,academ,card,ACA-20260306-00086,ACA_05,f
323,2026-03-06 14:45:51,383,40.0,1,13500.00,0.00,city_mall,card,CIT-20260306-01103,CIT_06,f
324,2026-03-06 14:51:43,48,39.0,3,24870.00,0.00,nord,cash,NOR-20260306-00599,NOR_02,f
325,2026-03-06 15:08:03,189,41.5,2,24780.00,0.00,atmosphera,cash,ATM-20260306-01573,ATM_02,f
326,2026-03-06 15:12:45,62,39.0,1,4200.00,0.00,city_mall,cash,CIT-20260306-01108,CIT_02,f
327,2026-03-06 15:12:52,473,41.0,1,17350.00,0.00,nord,card,NOR-20260306-00605,NOR_02,f
328,2026-03-06 15:25:32,65,39.0,1,6950.00,0.00,nord,card,NOR-20260306-00601,NOR_05,f
329,2026-03-06 15:32:06,159,40.0,1,7350.00,0.00,city_mall,card,CIT-20260306-01116,CIT_06,f
330,2026-03-06 15:40:58,447,37.0,1,6840.00,1710.00,radeo_drive,card,RAD-20260306-01993,RAD_02,f
331,2026-03-06 15:50:42,310,41.5,1,5500.00,0.00,atmosphera,card,ATM-20260306-01576,ATM_03,f
332,2026-03-06 15:51:58,339,40.0,1,13890.00,0.00,city_mall,card,CIT-20260306-01110,CIT_02,f
333,2026-03-06 15:53:44,120,37.0,1,11550.00,0.00,city_mall,card,CIT-20260306-01107,CIT_02,f
334,2026-03-06 15:59:48,76,36.0,1,7950.00,0.00,city_mall,cash,CIT-20260306-01109,CIT_06,f
335,2026-03-06 16:01:26,198,41.0,2,9700.00,0.00,radeo_drive,card,RAD-20260306-02002,RAD_01,f
336,2026-03-06 16:06:43,277,37.0,1,10300.00,0.00,atmosphera,card,ATM-20260306-01574,ATM_06,f
337,2026-03-06 16:41:44,432,43.0,1,14450.00,0.00,academ,card,ACA-20260306-00080,ACA_02,f
338,2026-03-06 16:48:06,363,45.0,1,5312.50,937.50,atmosphera,cash,ATM-20260306-01571,ATM_03,f
339,2026-03-06 16:51:08,448,38.0,1,11490.00,0.00,radeo_drive,card,RAD-20260306-01992,RAD_01,f
340,2026-03-06 16:51:21,284,39.0,1,5516.50,973.50,nord,card,NOR-20260306-00608,NOR_05,f
341,2026-03-06 16:53:03,34,38.0,1,6350.00,0.00,radeo_drive,sbp,RAD-20260306-01990,RAD_02,f
342,2026-03-06 16:56:39,193,41.0,1,8150.00,0.00,atmosphera,card,ATM-20260306-01577,ATM_03,f
343,2026-03-06 17:05:27,189,37.0,2,24780.00,0.00,city_mall,sbp,CIT-20260306-01106,CIT_06,f
344,2026-03-06 17:11:25,446,40.0,1,6250.00,0.00,radeo_drive,card,RAD-20260306-01991,RAD_02,f
345,2026-03-06 17:15:30,360,41.0,1,4350.00,0.00,academ,card,ACA-20260306-00078,ACA_02,f
346,2026-03-06 17:16:42,3,39.0,1,8445.50,444.50,radeo_drive,card,RAD-20260306-01998,RAD_01,f
347,2026-03-06 17:32:27,428,40.0,1,8800.00,0.00,academ,card,ACA-20260306-00085,ACA_05,f
348,2026-03-06 17:38:20,76,37.0,1,7950.00,0.00,academ,card,ACA-20260306-00084,ACA_05,f
349,2026-03-06 17:40:01,438,42.5,1,8100.00,0.00,radeo_drive,card,RAD-20260306-01999,RAD_01,f
350,2026-03-06 17:45:44,8,38.0,1,4750.00,0.00,academ,card,ACA-20260306-00079,ACA_05,f
351,2026-03-06 18:01:30,77,39.0,1,8445.50,444.50,city_mall,cash,CIT-20260306-01105,CIT_02,f
352,2026-03-06 18:19:39,334,44.0,1,15300.00,0.00,city_mall,card,CIT-20260306-01104,CIT_06,f
353,2026-03-06 18:29:31,48,39.0,1,7046.50,1243.50,city_mall,card,CIT-20260306-01114,CIT_05,f
354,2026-03-06 18:37:26,77,40.0,1,8890.00,0.00,city_mall,sbp,CIT-20260306-01118,CIT_05,f
355,2026-03-06 18:43:41,61,40.0,2,14980.00,0.00,city_mall,card,CIT-20260306-01111,CIT_02,f
356,2026-03-06 19:01:29,239,35.0,1,12325.00,2175.00,atmosphera,cash,ATM-20260306-01578,ATM_03,f
357,2026-03-06 19:05:05,395,43.0,1,4900.00,0.00,radeo_drive,card,RAD-20260306-01994,RAD_01,f
358,2026-03-06 19:08:07,269,40.5,1,13050.00,0.00,nord,card,NOR-20260306-00604,NOR_05,f
359,2026-03-06 19:15:43,264,38.0,1,6935.00,365.00,academ,card,ACA-20260306-00077,ACA_05,t
360,2026-03-06 19:29:40,84,39.0,1,3990.00,0.00,radeo_drive,sbp,RAD-20260306-01996,RAD_02,f
361,2026-03-06 19:41:05,109,40.0,1,4500.00,500.00,nord,card,NOR-20260306-00606,NOR_02,f
362,2026-03-06 19:58:42,307,44.0,1,15850.00,0.00,city_mall,sbp,CIT-20260306-01113,CIT_06,f
363,2026-03-06 20:23:58,161,37.0,1,4990.00,0.00,radeo_drive,cash,RAD-20260306-02001,RAD_01,f
364,2026-03-06 20:56:06,298,36.0,1,8842.50,2947.50,academ,card,ACA-20260306-00081,ACA_05,f
365,2026-03-06 21:12:57,102,39.0,3,12456.00,3114.00,nord,cash,NOR-20260306-00607,NOR_02,f
366,2026-03-06 21:40:57,231,36.0,1,7090.00,0.00,city_mall,card,CIT-20260306-01099,CIT_05,f
367,2026-03-06 21:44:33,121,38.5,1,8950.00,0.00,academ,card,ACA-20260306-00082,ACA_05,f
368,2026-03-07 10:24:53,282,40.0,1,5850.00,0.00,city_mall,card,CIT-20260307-01135,CIT_06,f
369,2026-03-07 10:49:09,67,40.0,1,9250.00,0.00,atmosphera,card,ATM-20260307-01584,ATM_01,f
370,2026-03-07 10:54:02,471,40.0,1,18900.00,0.00,radeo_drive,card,RAD-20260307-02005,RAD_01,f
371,2026-03-07 10:58:59,272,41.0,1,8390.00,0.00,city_mall,card,CIT-20260307-01129,CIT_04,f
372,2026-03-07 11:27:34,393,41.0,1,5000.00,0.00,city_mall,sbp,CIT-20260307-01134,CIT_05,f
373,2026-03-07 11:29:38,151,41.0,1,4050.00,0.00,atmosphera,card,ATM-20260307-01589,ATM_03,f
374,2026-03-07 11:57:13,60,36.0,1,4635.00,515.00,radeo_drive,card,RAD-20260307-02009,RAD_01,f
375,2026-03-07 11:57:34,416,41.0,2,19100.00,0.00,academ,cash,ACA-20260307-00089,ACA_05,f
376,2026-03-07 11:57:35,192,36.5,1,5700.00,0.00,city_mall,cash,CIT-20260307-01131,CIT_02,f
377,2026-03-07 11:57:36,314,43.0,1,7380.00,820.00,atmosphera,card,ATM-20260307-01580,ATM_01,f
378,2026-03-07 12:37:00,259,38.0,1,8490.00,0.00,city_mall,sbp,CIT-20260307-01130,CIT_04,f
379,2026-03-07 12:40:14,414,42.0,1,12690.00,0.00,atmosphera,card,ATM-20260307-01592,ATM_03,f
380,2026-03-07 12:46:39,330,41.0,1,15675.00,825.00,atmosphera,card,ATM-20260307-01581,ATM_05,f
381,2026-03-07 12:47:16,148,38.0,1,7492.50,2497.50,radeo_drive,card,RAD-20260307-02007,RAD_01,t
382,2026-03-07 13:01:33,397,42.0,1,10395.00,1155.00,radeo_drive,card,RAD-20260307-02008,RAD_02,f
383,2026-03-07 13:03:16,116,37.0,1,5190.00,0.00,academ,card,ACA-20260307-00099,ACA_02,f
384,2026-03-07 13:11:42,173,40.0,1,7150.00,0.00,city_mall,card,CIT-20260307-01121,CIT_02,f
385,2026-03-07 13:43:27,312,41.0,1,8790.00,0.00,nord,card,NOR-20260307-00610,NOR_02,f
386,2026-03-07 13:44:56,424,40.0,1,5790.00,0.00,nord,cash,NOR-20260307-00632,NOR_06,f
387,2026-03-07 13:45:13,358,39.0,1,9800.00,0.00,academ,card,ACA-20260307-00090,ACA_05,f
388,2026-03-07 13:49:33,61,39.0,1,7490.00,0.00,academ,card,ACA-20260307-00087,ACA_02,f
389,2026-03-07 13:51:38,11,37.0,1,11750.00,0.00,academ,card,ACA-20260307-00094,ACA_05,f
390,2026-03-07 13:53:31,362,40.0,1,5700.00,0.00,city_mall,cash,CIT-20260307-01122,CIT_02,f
391,2026-03-07 14:04:23,41,40.0,1,8650.00,0.00,nord,card,NOR-20260307-00629,NOR_07,f
392,2026-03-07 14:07:55,255,39.0,1,4180.00,220.00,city_mall,card,CIT-20260307-01132,CIT_06,f
393,2026-03-07 14:09:03,207,40.0,1,8750.00,0.00,atmosphera,card,ATM-20260307-01586,ATM_01,f
394,2026-03-07 14:13:52,42,39.0,1,12350.00,0.00,city_mall,card,CIT-20260307-01125,CIT_05,f
395,2026-03-07 14:15:22,272,38.0,1,8390.00,0.00,nord,card,NOR-20260307-00637,NOR_06,f
396,2026-03-07 14:22:58,109,36.0,1,5000.00,0.00,nord,card,NOR-20260307-00622,NOR_03,f
397,2026-03-07 14:25:40,217,39.0,1,12390.00,0.00,city_mall,card,CIT-20260307-01133,CIT_06,f
398,2026-03-07 14:30:39,285,39.0,1,11190.00,0.00,radeo_drive,card,RAD-20260307-02006,RAD_02,f
399,2026-03-07 14:31:34,131,37.0,1,5225.00,275.00,nord,card,NOR-20260307-00624,NOR_06,f
400,2026-03-07 14:31:41,371,42.0,1,11432.00,2858.00,nord,sbp,NOR-20260307-00631,NOR_06,f
401,2026-03-07 14:43:56,320,44.0,1,6600.00,0.00,city_mall,cash,CIT-20260307-01128,CIT_06,f
402,2026-03-07 14:48:24,213,39.0,1,8590.00,0.00,academ,card,ACA-20260307-00093,ACA_02,f
403,2026-03-07 14:54:03,347,40.0,1,5650.00,0.00,atmosphera,card,ATM-20260307-01587,ATM_05,f
404,2026-03-07 15:18:23,48,37.0,1,8290.00,0.00,atmosphera,card,ATM-20260307-01585,ATM_01,f
405,2026-03-07 15:26:24,105,39.0,1,10600.00,0.00,radeo_drive,card,RAD-20260307-02003,RAD_06,f
406,2026-03-07 15:34:01,64,39.0,1,4850.00,0.00,academ,card,ACA-20260307-00097,ACA_02,f
407,2026-03-07 15:34:50,278,36.0,1,9800.00,0.00,nord,card,NOR-20260307-00615,NOR_07,f
408,2026-03-07 15:39:12,387,42.0,1,5557.50,292.50,nord,card,NOR-20260307-00626,NOR_02,f
409,2026-03-07 15:40:51,229,38.0,1,5800.00,0.00,city_mall,card,CIT-20260307-01126,CIT_02,f
410,2026-03-07 15:54:11,447,37.0,1,8550.00,0.00,nord,card,NOR-20260307-00621,NOR_02,f
411,2026-03-07 16:03:13,297,39.0,1,7000.00,0.00,academ,card,ACA-20260307-00091,ACA_02,f
412,2026-03-07 16:10:59,449,41.0,1,10500.00,0.00,nord,card,NOR-20260307-00609,NOR_07,t
413,2026-03-07 16:12:50,396,39.0,3,23700.00,0.00,atmosphera,card,ATM-20260307-01588,ATM_01,f
414,2026-03-07 16:14:40,310,41.0,1,4675.00,825.00,nord,card,NOR-20260307-00636,NOR_03,f
415,2026-03-07 16:17:34,299,40.0,2,9900.00,0.00,nord,card,NOR-20260307-00619,NOR_03,f
416,2026-03-07 16:19:00,325,39.0,1,7790.00,0.00,radeo_drive,cash,RAD-20260307-02004,RAD_01,f
417,2026-03-07 16:22:45,118,40.0,1,7150.00,0.00,radeo_drive,card,RAD-20260307-02011,RAD_02,f
418,2026-03-07 16:28:56,89,39.5,1,5100.00,0.00,nord,cash,NOR-20260307-00611,NOR_02,f
419,2026-03-07 16:36:02,453,42.0,1,7300.00,0.00,nord,card,NOR-20260307-00635,NOR_02,f
420,2026-03-07 16:40:51,191,37.0,1,4050.00,0.00,nord,sbp,NOR-20260307-00614,NOR_03,f
421,2026-03-07 16:41:48,332,43.0,1,11565.00,1285.00,atmosphera,sbp,ATM-20260307-01583,ATM_05,f
422,2026-03-07 16:47:49,395,42.0,1,4900.00,0.00,atmosphera,card,ATM-20260307-01593,ATM_05,f
423,2026-03-07 16:52:28,203,38.0,2,14780.00,0.00,city_mall,card,CIT-20260307-01123,CIT_05,f
424,2026-03-07 16:55:20,232,40.0,1,10402.50,547.50,nord,card,NOR-20260307-00627,NOR_03,f
425,2026-03-07 16:56:24,428,42.0,1,8800.00,0.00,academ,sbp,ACA-20260307-00100,ACA_02,f
426,2026-03-07 17:03:14,121,36.5,1,8950.00,0.00,nord,card,NOR-20260307-00625,NOR_02,f
427,2026-03-07 17:05:41,171,37.0,2,13851.00,729.00,academ,card,ACA-20260307-00098,ACA_02,f
428,2026-03-07 17:10:53,44,39.0,1,7050.00,0.00,academ,card,ACA-20260307-00096,ACA_02,f
429,2026-03-07 17:20:24,201,43.0,1,11600.00,0.00,nord,sbp,NOR-20260307-00616,NOR_06,f
430,2026-03-07 17:30:24,49,39.0,1,5300.00,0.00,city_mall,sbp,CIT-20260307-01119,CIT_02,f
431,2026-03-07 17:31:01,425,41.0,1,4990.00,0.00,academ,card,ACA-20260307-00095,ACA_02,f
432,2026-03-07 17:37:27,33,39.0,1,12350.00,0.00,city_mall,card,CIT-20260307-01120,CIT_04,f
433,2026-03-07 17:58:09,243,37.0,1,14390.00,0.00,nord,card,NOR-20260307-00628,NOR_03,f
434,2026-03-07 18:02:03,296,40.0,1,7981.50,1408.50,atmosphera,card,ATM-20260307-01582,ATM_01,f
435,2026-03-07 18:04:45,332,42.0,1,12850.00,0.00,academ,card,ACA-20260307-00088,ACA_02,f
436,2026-03-07 18:09:36,74,41.0,2,15100.00,0.00,nord,card,NOR-20260307-00623,NOR_02,f
437,2026-03-07 18:18:31,85,41.0,1,4100.00,0.00,nord,card,NOR-20260307-00612,NOR_07,f
438,2026-03-07 18:19:46,236,38.0,1,6520.00,1630.00,nord,card,NOR-20260307-00633,NOR_06,f
439,2026-03-07 18:20:08,199,40.0,1,11690.00,0.00,nord,card,NOR-20260307-00630,NOR_02,f
440,2026-03-07 18:21:39,435,42.0,1,4156.50,733.50,atmosphera,card,ATM-20260307-01590,ATM_05,f
441,2026-03-07 18:28:34,174,38.0,1,4100.00,0.00,city_mall,card,CIT-20260307-01127,CIT_06,f
442,2026-03-07 18:44:36,157,36.0,1,4550.00,0.00,nord,card,NOR-20260307-00634,NOR_07,f
443,2026-03-07 18:46:44,439,42.0,1,8590.00,0.00,radeo_drive,cash,RAD-20260307-02010,RAD_01,f
444,2026-03-07 18:49:37,353,45.0,1,11485.50,604.50,nord,sbp,NOR-20260307-00618,NOR_02,f
445,2026-03-07 19:43:52,452,44.0,1,5550.00,0.00,city_mall,card,CIT-20260307-01124,CIT_04,f
446,2026-03-07 19:44:01,119,40.0,1,8055.00,895.00,academ,card,ACA-20260307-00092,ACA_07,f
447,2026-03-07 19:57:51,317,43.5,1,4790.00,0.00,nord,card,NOR-20260307-00617,NOR_06,f
448,2026-03-07 20:24:08,400,42.0,1,9850.00,0.00,nord,card,NOR-20260307-00613,NOR_07,f
449,2026-03-07 20:55:42,269,40.0,1,11745.00,1305.00,city_mall,sbp,CIT-20260307-01136,CIT_05,t
450,2026-03-07 21:36:54,160,40.0,1,5450.00,0.00,nord,cash,NOR-20260307-00620,NOR_07,f
451,2026-03-07 21:50:58,299,39.0,1,4950.00,0.00,atmosphera,cash,ATM-20260307-01591,ATM_01,f
452,2026-03-08 10:25:30,185,40.0,1,4050.00,0.00,nord,card,NOR-20260308-00653,NOR_06,f
453,2026-03-08 10:27:32,50,38.0,1,9700.00,0.00,radeo_drive,card,RAD-20260308-02012,RAD_01,f
454,2026-03-08 10:36:31,285,37.0,1,11190.00,0.00,city_mall,card,CIT-20260308-01141,CIT_03,f
455,2026-03-08 11:17:02,283,39.0,1,10200.00,0.00,academ,cash,ACA-20260308-00128,ACA_02,f
456,2026-03-08 11:35:46,245,35.0,1,8650.00,0.00,nord,card,NOR-20260308-00648,NOR_03,f
457,2026-03-08 12:05:17,433,44.0,1,6050.00,0.00,academ,card,ACA-20260308-00115,ACA_03,f
458,2026-03-08 12:08:30,244,39.0,1,14300.00,0.00,academ,card,ACA-20260308-00104,ACA_02,f
459,2026-03-08 12:20:45,134,37.0,1,4950.00,0.00,atmosphera,card,ATM-20260308-01610,ATM_01,f
460,2026-03-08 12:23:11,470,44.0,1,9160.00,2290.00,academ,card,ACA-20260308-00127,ACA_05,f
461,2026-03-08 12:33:51,270,38.0,1,4455.00,495.00,atmosphera,card,ATM-20260308-01602,ATM_04,f
462,2026-03-08 12:37:58,289,40.0,1,6525.00,725.00,atmosphera,card,ATM-20260308-01596,ATM_01,t
463,2026-03-08 12:41:33,316,43.0,1,7495.50,394.50,radeo_drive,cash,RAD-20260308-02019,RAD_01,f
464,2026-03-08 12:54:02,218,38.0,1,6037.50,2012.50,nord,card,NOR-20260308-00643,NOR_03,f
465,2026-03-08 12:57:40,184,40.0,2,11800.00,0.00,radeo_drive,card,RAD-20260308-02017,RAD_05,f
466,2026-03-08 13:00:45,260,39.0,1,12300.00,0.00,radeo_drive,card,RAD-20260308-02022,RAD_01,f
467,2026-03-08 13:03:40,278,37.0,1,9800.00,0.00,atmosphera,card,ATM-20260308-01606,ATM_01,f
468,2026-03-08 13:06:03,208,35.0,1,9850.00,0.00,nord,card,NOR-20260308-00649,NOR_06,f
469,2026-03-08 13:06:04,138,40.0,1,10710.00,1190.00,nord,card,NOR-20260308-00644,NOR_03,f
470,2026-03-08 13:16:37,429,40.0,1,12401.50,2188.50,radeo_drive,card,RAD-20260308-02018,RAD_01,f
471,2026-03-08 13:20:11,426,41.0,1,7065.00,785.00,academ,cash,ACA-20260308-00117,ACA_03,f
472,2026-03-08 13:32:41,98,40.5,1,7490.00,0.00,academ,card,ACA-20260308-00111,ACA_05,f
473,2026-03-08 13:37:56,138,41.0,1,11305.00,595.00,atmosphera,sbp,ATM-20260308-01607,ATM_04,f
474,2026-03-08 13:44:30,381,41.0,1,8491.50,1498.50,academ,card,ACA-20260308-00120,ACA_03,f
475,2026-03-08 13:45:02,81,43.0,1,11700.00,1300.00,nord,card,NOR-20260308-00661,NOR_01,f
476,2026-03-08 13:52:00,292,38.0,1,8066.50,1423.50,atmosphera,card,ATM-20260308-01594,ATM_01,f
477,2026-03-08 14:11:21,372,42.0,2,19890.00,2210.00,atmosphera,cash,ATM-20260308-01598,ATM_02,t
